"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000214273",4.09045195584259,-1.14335753403166,1.37426411546702,-0.831978017299174,0.405421352757847,NA
"ENSG00000214274",38.4370566823667,1.36997624813791,0.462452651492309,2.96241408437614,0.00305236981101406,0.0578455110673228
"ENSG00000214279",665.662485221893,-2.03648060067723,0.612263802449963,-3.32614894515777,0.000880548616548238,0.0393122644219919
"ENSG00000214280",1.26419611882557,0.732010498073825,1.64749929256342,0.444316122852385,0.656814046171133,NA
"ENSG00000214289",0.736831064764885,-1.19158288016075,1.04761478073908,-1.13742465462363,0.255360805490138,NA
"ENSG00000214290",94.0707016991678,0.925680714495315,0.415458333035194,2.22809519244111,0.0258741678180697,0.184154741794349
"ENSG00000214293",389.394945841836,-0.947805331785262,0.384288610658116,-2.46638933733189,0.0136482894088656,0.130003115666029
"ENSG00000214300",82.3225874675403,-0.782262149160604,0.362235746110011,-2.15953880190231,0.0308083904128127,0.199880658185691
"ENSG00000214309",13.234925760243,-0.0541419963861084,0.50110847752527,-0.108044463054166,0.913960422206947,0.963931614924053
"ENSG00000214313",11.4525267199262,0.344637545028104,0.66759541760012,0.51623713396208,0.605688797719555,0.794196751326223
"ENSG00000214318",0.927206603800058,-0.0832939912276621,1.45991446469701,-0.0570540214799152,0.954502162268093,NA
"ENSG00000214331",60.645345861278,0.341786890429994,0.379416998451683,0.900821238438842,0.367683373343285,0.623640150041918
"ENSG00000214338",0.578288088742913,-1.01423960318515,1.62272354827458,-0.625023038744691,0.531955937372722,NA
"ENSG00000214353",13.4838198857488,-1.04558979571743,0.779622039167591,-1.34114961248891,0.179871882097957,0.447714608208133
"ENSG00000214357",184.073551534332,-1.24494138914904,0.44335508967491,-2.80800067066308,0.00498501229913105,0.0746422286714237
"ENSG00000214367",184.960170800411,0.166340170752719,0.247004616410069,0.673429400511958,0.500674149496065,0.723462185753756
"ENSG00000214376",15.4431389775195,0.163636842571793,0.50377225268852,0.324823055852123,0.74531499389282,0.879376485975734
"ENSG00000214389",746.426582249395,0.478419511256964,0.322100309092071,1.4853121768356,0.137461147709671,0.39953782885255
"ENSG00000214391",9.21287304778773,0.57401982511885,0.394116713030569,1.456471664713,0.14526227710532,0.40849255483378
"ENSG00000214401",13.0991431589138,0.213838560172336,0.298582162996241,0.716179955381421,0.473880238419014,0.705607021188141
"ENSG00000214402",7.12723222677451,-0.269829514970962,1.01913753722095,-0.264762610654839,0.791192341630542,NA
"ENSG00000214413",186.812408730252,0.445720231014918,0.255546377451153,1.74418528433304,0.0811267864968629,0.317172285182281
"ENSG00000214414",49.2861564955013,-3.04200142442652,0.988470707217985,-3.07748262261421,0.00208757009751486,0.0484226525447311
"ENSG00000214417",0.969863765695253,-1.12254084448632,0.991996795294278,-1.13159724891381,0.257803797240321,NA
"ENSG00000214425",132.530776035326,0.275866925328868,0.333786270860564,0.826477747624642,0.408533135950844,0.655937041161386
"ENSG00000214432",101.556383592023,-1.6777705168772,0.792160012783797,-2.11796921051493,0.0341776753427743,0.210253211531921
"ENSG00000214439",5.04759040936107,-0.447947020011234,0.552724387468735,-0.810434694337732,0.41769038446498,NA
"ENSG00000214455",173.985944298758,0.267772040353759,0.300552501289182,0.890932663029536,0.372965296044241,0.627886157256745
"ENSG00000214456",233.084069225282,0.0116676586285757,0.319061502345511,0.0365686820340389,0.970828914936542,0.989448353706005
"ENSG00000214460",1.39708892644502,-0.11991725319247,0.789716414409603,-0.151848500302633,0.879306427933689,NA
"ENSG00000214465",4.24121041309929,-0.674442567376438,1.0860027975386,-0.621032071837244,0.534578521417136,NA
"ENSG00000214485",442.421411977337,0.579790976218556,0.337726105016078,1.71674906857127,0.0860250304299276,0.325871651388447
"ENSG00000214491",4.5425524997337,-1.69194679490435,0.887836765960784,-1.90569579879179,0.0566896846942982,NA
"ENSG00000214510",5.71672877569366,-0.342884315792003,1.38965335160131,-0.246740897934649,0.805108752937355,NA
"ENSG00000214513",12.2881177776218,-3.27357193140808,1.93276366613388,-1.69372592664484,0.0903173754198077,0.333211335167389
"ENSG00000214514",27.9487757020612,-1.58752485135222,0.614988956855899,-2.58138757396289,0.00984040370963816,0.107614654968603
"ENSG00000214517",391.902052467928,0.0970924522675754,0.211384862194634,0.459316013736958,0.646007249763545,0.818854108568796
"ENSG00000214530",1069.65052577225,0.841337956498506,0.348516308906454,2.41405620052154,0.0157760287677324,0.140707903385104
"ENSG00000214534",6.58950782787755,-1.37678005739601,0.943705677111044,-1.4589083130354,0.144590344793213,NA
"ENSG00000214535",47.4566420225484,-1.43136837050926,0.642232806052631,-2.22873754971644,0.0258313722902636,0.18398995342718
"ENSG00000214541",2.97505025438788,-2.26820901832167,0.910504579296285,-2.49115607971433,0.0127328171640454,NA
"ENSG00000214544",113.52894761963,0.647542388151288,0.374583653845014,1.72869900088917,0.0838629802687268,0.322538193737026
"ENSG00000214546",2.97869282056527,-1.11559899915042,0.841062479659594,-1.32641631998843,0.184701835988637,NA
"ENSG00000214548",97.0856220724303,-2.14402510098513,0.707864904000237,-3.02886198887522,0.00245476795351261,0.0521606392609079
"ENSG00000214553",67.9263084997024,-1.00733054207279,0.654885048977255,-1.53817917151408,0.12400481221751,0.381560425348147
"ENSG00000214556",64.2300387178012,-3.51157551037294,1.03231364891749,-3.40165560540176,0.000669789857935655,0.0383925668195952
"ENSG00000214558",47.8167471232812,-0.0558561221940126,0.239226902895866,-0.233485956294499,0.81538407348566,0.917642723755404
"ENSG00000214562",105.675195656912,0.281040021287946,0.236529955228578,1.18817940423805,0.23476273612817,0.505477078653849
"ENSG00000214575",25.7762087331557,-1.04471870601395,0.719004642208507,-1.45300689965642,0.146221838328436,0.409769013888877
"ENSG00000214578",0.668949991691601,-1.76541786442263,1.31116356894629,-1.34645127902798,0.178157022886979,NA
"ENSG00000214595",173.653321900077,-0.835410251176147,0.45097664653844,-1.85244681202121,0.0639616885094382,0.284071635039467
"ENSG00000214597",1.11242910883122,-1.33539267061362,0.876873907348737,-1.52290159328749,0.127783327124812,NA
"ENSG00000214607",9.88031715016333,-2.60348114002958,1.33738097311001,-1.94670119612613,0.0515705681433047,0.257538857511662
"ENSG00000214612",0.975232374073422,-0.795146991823374,0.943710754833501,-0.84257489675813,0.399466235561925,NA
"ENSG00000214617",3.58424697647775,-1.88419820652616,1.35277856071873,-1.39283565044458,0.163669495118082,NA
"ENSG00000214626",7.56304061956155,-2.5316784147179,1.59027385636072,-1.59197637852863,0.111390012214626,NA
"ENSG00000214629",10.923146611662,-3.0753675760505,1.266236035522,-2.42874747659719,0.0151510809954596,0.137344348281123
"ENSG00000214646",10.9201300826097,-1.73447519842994,1.05354886387366,-1.64631680399964,0.0996985515991946,0.345469824334247
"ENSG00000214650",1.4894304394214,-1.2879957825049,1.02850736298055,-1.25229612238494,0.210461981309388,NA
"ENSG00000214653",5.80315847014152,0.205648099727474,0.461877402066102,0.44524390846479,0.656143498584274,NA
"ENSG00000214654",38.5612690219315,0.340414989462869,0.454147799170854,0.749568730894151,0.453514489299518,0.691758878456195
"ENSG00000214655",831.247968469426,-0.102921674260324,0.16465849358486,-0.625061434849583,0.531930737832032,0.745427265565443
"ENSG00000214688",29.205042477822,0.44809840135426,0.882346500959218,0.507848561610572,0.611559550633706,0.798310905268551
"ENSG00000214694",6.77576062624831,0.474766809628751,0.763437519585492,0.621880373244592,0.534020531598235,NA
"ENSG00000214700",1.38940336323311,-0.131784567311092,1.22057521487488,-0.107969230986393,0.914020099612411,NA
"ENSG00000214706",407.483756196496,-0.122755999271047,0.187690563487206,-0.654033942838127,0.51308993776649,0.732500812776013
"ENSG00000214708",8.83241560823643,0.3393825446251,0.453444336276142,0.748454699891587,0.454185939330929,0.692010899537873
"ENSG00000214711",1759.27973367118,-0.524754688124042,0.718452034504575,-0.730396272711369,0.465147996034983,0.69997370170121
"ENSG00000214717",374.908871773242,0.549530152062797,0.196865446667593,2.79139971673484,0.00524806174464431,0.0768281837076883
"ENSG00000214719",3.42248294807442,0.20765049799883,0.781970583220943,0.265547710431147,0.790587560994528,NA
"ENSG00000214725",1.07662251561992,-2.90878996472018,1.29173820229562,-2.25184171185059,0.0243322766859579,NA
"ENSG00000214733",18.5612131120998,0.39350774607412,0.416154843553837,0.945580118000507,0.344362788966532,0.603982464097061
"ENSG00000214753",572.193576876682,0.531552548861764,0.302833035833885,1.75526605741039,0.0792138094658331,0.313265026633926
"ENSG00000214754",6.5396356183904,0.109553088815275,0.787820283872072,0.139058476987709,0.889403939918474,NA
"ENSG00000214756",35.8636111695597,0.0817642921873874,0.283448272105456,0.288462835141106,0.772992475201988,0.894632878253472
"ENSG00000214765",113.911784509182,0.380775956754017,0.263208780650473,1.44666889840452,0.14798967925047,0.411294168206952
"ENSG00000214770",12.1257901326729,-0.16052824868425,1.00093753100393,-0.160377889440555,0.872583405833558,0.946037911768226
"ENSG00000214772",12.0080540175859,-2.37772287289542,0.858297352884446,-2.77027869759205,0.0056008346191519,0.0789062748039529
"ENSG00000214776",17.3577858313745,-1.00157922406281,0.570319932597805,-1.75617082064907,0.0790592454434951,0.313076444151964
"ENSG00000214783",95.3550139771678,0.0703042212782998,0.354163715731275,0.198507690527066,0.84264786830836,0.931857110325905
"ENSG00000214784",54.6399839967402,0.91080786016153,0.313471191018919,2.9055552352387,0.0036660213787989,0.0631232121523348
"ENSG00000214787",5.7820415430929,0.82154401414684,0.691557670877106,1.18796168236392,0.234848506298576,NA
"ENSG00000214796",142.789227172458,0.372359721220363,0.381897959238202,0.975024118911591,0.329548296217908,0.590608257079188
"ENSG00000214797",134.370823808806,0.143988585910537,0.628275529886578,0.229180636617395,0.818728521833773,0.919612022258148
"ENSG00000214803",8.90254716310566,-0.921952904084263,0.891070752691055,-1.03465735049652,0.300828960438001,0.566690933739948
"ENSG00000214810",6.50410723029742,-0.480530822376103,0.6916665264025,-0.69474349854032,0.487216062694289,NA
"ENSG00000214814",1627.56908192965,0.205370400482558,0.456046784760951,0.450327482497675,0.652474325438,0.824027845602748
"ENSG00000214815",33.8551764017338,-3.3419331040319,1.16064017943709,-2.87938774069734,0.0039844812258682,0.0657295153149054
"ENSG00000214819",1159.54187634798,-2.84896143653752,0.835253566472657,-3.4108940696523,0.000647502420807801,0.0383925668195952
"ENSG00000214820",2.66875604031029,-0.793105312690359,0.619797139457634,-1.27962080203271,0.200678530252345,NA
"ENSG00000214822",37.7568436691015,-0.674473532268311,0.898489941707666,-0.750674549551896,0.452848543294378,0.691308768630972
"ENSG00000214826",152.121567956183,-0.168769362771752,0.296057743637348,-0.570055559764325,0.568640015355523,0.771018657555321
"ENSG00000214827",15.0306759951786,-0.106314550878167,0.472073441873467,-0.22520765086095,0.821817737799299,0.921746675066985
"ENSG00000214832",63.2692584343224,0.121580607024017,0.280586849537695,0.433308286629748,0.664790818808353,0.832653819706988
"ENSG00000214837",37.4029784944285,-0.327191013412466,0.56941835656337,-0.57460566495814,0.565558019924043,0.768761498080378
"ENSG00000214842",3.23767841257179,0.479416660146979,0.595273211781639,0.805372475458951,0.420604770211701,NA
"ENSG00000214846",2.65205947924438,0.0738608155971495,0.884715587254509,0.083485378421282,0.933465603133082,NA
"ENSG00000214851",5.68988449190917,-0.210737673542188,0.557317194159494,-0.378128785098776,0.705334925635617,NA
"ENSG00000214856",37.7754049213805,-0.624549186076104,0.850519591781781,-0.734314873062143,0.46275685530536,0.69874336332832
"ENSG00000214857",0.532130551842561,0.246938647508919,2.08179287225332,0.118618259674237,0.905577798361121,NA
"ENSG00000214860",0.610577506864233,-1.4339291215554,3.08511607466372,-0.464789358601911,0.642082309053328,NA
"ENSG00000214867",60.9480968805469,-1.00136921228135,0.72357918560075,-1.3839110248175,0.166385700547587,0.432522666040602
"ENSG00000214870",9.2532002700109,1.04115354017001,1.18071583328571,0.881798575761177,0.377885741988671,0.632372331370922
"ENSG00000214872",11.6587089061766,1.60246291628631,0.647733065107263,2.47395571201996,0.0133626260665073,0.128097544410347
"ENSG00000214875",0.714467550816447,-0.847778699776687,1.85555638302013,-0.456886520687036,0.647752612981252,NA
"ENSG00000214880",2375.85949479676,-2.74166847446603,0.83925182545126,-3.26680072812693,0.00108770213966407,0.0409638355621904
"ENSG00000214888",70.8287149198555,-2.59297683357154,1.11705955200558,-2.32125210237546,0.0202732416599763,0.161375318415301
"ENSG00000214889",0.874967953429123,-0.351173206112904,1.10253540567458,-0.318514221226339,0.750094908953752,NA
"ENSG00000214892",4.34595392305567,-0.637159498115232,1.02941261877926,-0.618954427497514,0.535946381376067,NA
"ENSG00000214894",7.80256936649565,0.405341949004446,0.987485856334182,0.410478738914992,0.68145479671142,0.842217503861591
"ENSG00000214900",82.258019363949,-0.544272310835278,0.40414912900228,-1.34671157693428,0.178073142262819,0.44550875818681
"ENSG00000214914",0.494321118476549,-0.729218182148858,2.08140191398825,-0.350349529924076,0.726076398238755,NA
"ENSG00000214922",20.2224368702755,0.62303470898432,0.481923924382998,1.29280717860601,0.196077756978217,0.466011478633082
"ENSG00000214940",363.078975169133,0.444500910210285,0.306837040394461,1.44865466580843,0.147434046680968,0.410752055325171
"ENSG00000214941",139.421909096683,0.557416598867466,0.258390206118492,2.15726674490072,0.0309848865581097,0.200347733168112
"ENSG00000214944",705.129041116793,0.767328306094238,0.502085540030228,1.52828202550514,0.126442530715313,0.385392032983108
"ENSG00000214946",0.672810491912329,0.591787577715795,1.45575656228421,0.40651548002451,0.684363885196764,NA
"ENSG00000214954",9.99344549255068,-0.267622814008102,0.592962800879361,-0.451331539872684,0.651750616396774,0.823523933276796
"ENSG00000214960",16.6486757696859,0.390755797072801,0.43959437083166,0.888900820848861,0.374056384266759,0.628824387188006
"ENSG00000214967",469.506195449837,0.523747233474085,0.310627608285513,1.68609363592912,0.0917777655935487,0.333775521879572
"ENSG00000214975",140.564060671858,0.014300778163852,0.252609788032551,0.0566121300177379,0.954854171686203,0.982501243999678
"ENSG00000214976",4.70180013292062,19.8374730069122,4.18591793211988,4.73909745212464,2.14672249287227e-06,NA
"ENSG00000214978",26.4323316227318,-2.56441180199122,1.42426974304885,-1.80050992061499,0.0717801585428654,0.298792560073377
"ENSG00000214982",123.173667510954,-0.0272034936881826,0.417171717891054,-0.0652093431110469,0.948007322237168,0.979759989276637
"ENSG00000214999",4.49698848912226,-0.474679897198351,1.54651934627939,-0.306934341520094,0.75889334912488,NA
"ENSG00000215006",1.3855972298077,-0.772831208879081,0.743594777413842,-1.03931769339064,0.29865700869715,NA
"ENSG00000215007",0.769246448233986,-1.69789201261874,1.11123974645882,-1.527925920603,0.126530931702295,NA
"ENSG00000215009",1.3778012054557,-1.56912588903738,1.78724077913516,-0.877959985781364,0.379965434061331,NA
"ENSG00000215012",379.210310647645,-0.0629562860139316,0.250637872555389,-0.251184249898302,0.801671661049256,0.909836417097082
"ENSG00000215014",21.2713185702479,-0.154664802293862,0.555812137821093,-0.278268126529554,0.780806541560283,0.89926148906833
"ENSG00000215018",25.4558102956052,0.74482916961297,0.70594558109116,1.05508015003325,0.291388669587301,0.557739999728463
"ENSG00000215021",1243.38096842796,0.431501435131465,0.267923933770165,1.61053709931574,0.107280653083594,0.356769490365652
"ENSG00000215022",25.0692663274879,0.23947861320391,0.658334392883882,0.363764396623511,0.716033951188367,0.863037129817827
"ENSG00000215023",19.4748997431349,-0.601291405053949,0.602310358515625,-0.998308258446381,0.318129904239109,0.581498813195127
"ENSG00000215024",158.365073663201,-2.65972582130287,0.767403726743729,-3.46587556016791,0.000528507830670338,0.0372480990331536
"ENSG00000215030",541.119502892786,0.390860325396451,0.321124509238714,1.21716130083954,0.223542851009666,0.494915019228838
"ENSG00000215033",61.0931929082342,-1.48878391708072,0.603253347624648,-2.46792483281346,0.0135898853433089,0.129763763509156
"ENSG00000215039",92.132685167663,0.47718226356055,0.405367078828889,1.17716087092996,0.239131303130846,0.508439171577976
"ENSG00000215041",290.330648246312,-0.182327202480454,0.250360656246087,-0.72825820643815,0.466455540935219,0.700913884425961
"ENSG00000215045",36.5730771807527,-0.450444711206669,0.457286692398286,-0.985037873821052,0.324605467688988,0.586486484709022
"ENSG00000215063",1.7929978518416,0.521771282675762,0.792510474893471,0.658377774433705,0.510295413313774,NA
"ENSG00000215065",35.8912947295109,-2.57255408996077,1.02386823768668,-2.51258315793953,0.0119850854832589,0.120256644187817
"ENSG00000215067",36.6603850810995,0.463612529364017,0.43749437349786,1.0596994097486,0.289281371422164,0.555665081137545
"ENSG00000215068",33.3998765537094,0.117098432853911,0.400734197295456,0.292209733145323,0.770126270269542,0.892877935761447
"ENSG00000215086",1.4564487179296,-0.987027734110595,0.730631803275027,-1.3509235837891,0.176719912648735,NA
"ENSG00000215088",13.6747802464413,-1.54813229764527,1.13728000253927,-1.36125869987045,0.173431949682663,0.44015562393835
"ENSG00000215089",0.793179153371828,-1.37283375489808,0.920916820182522,-1.49072503054726,0.13603370163004,NA
"ENSG00000215093",1.51628168515457,-1.04949957855073,0.734480772803513,-1.42890000312029,0.153032976560131,NA
"ENSG00000215102",0.642400128808948,-1.30808713162387,2.03107888977492,-0.644035609945623,0.51955234273428,NA
"ENSG00000215104",0.882888753377119,-0.610976630587499,1.55138223048536,-0.393827271307826,0.693708568616338,NA
"ENSG00000215105",49.1412698065787,0.548924253907237,0.493281637393253,1.11280090783032,0.265793945431382,0.53463849824117
"ENSG00000215112",9.43491277057787,-0.766734010830102,0.937937523016715,-0.817468106366012,0.413660968469148,0.660498221340904
"ENSG00000215113",23.0456507712774,-1.47841952623615,0.813543185900937,-1.81726004452845,0.0691773048331065,0.293815291844157
"ENSG00000215114",510.493856492636,0.874701054105852,0.405844070796909,2.15526384896619,0.0311411930265744,0.200612680807386
"ENSG00000215115",18.3844348242896,-1.86312807753767,0.895196968865826,-2.08124931421313,0.0374110918669152,0.21830234454499
"ENSG00000215117",19.734584427524,-2.94330583723021,1.45237416777906,-2.02654791205152,0.0427086681152176,0.234092820022063
"ENSG00000215126",559.810336672462,0.630886356217073,0.255643923392554,2.46783239689338,0.0135933949776965,0.129763763509156
"ENSG00000215131",0.522201953565804,-3.10280658201125,1.91073152206104,-1.62388412301083,0.104400541686779,NA
"ENSG00000215142",15.4043403145457,1.06000911767271,0.641096066234094,1.6534325719691,0.0982428584186901,0.343764544470996
"ENSG00000215146",3.86347857268979,-0.69162039787759,0.921783117020466,-0.750307078863796,0.453069780171347,NA
"ENSG00000215148",2.03576204320088,-1.80257309532221,1.35798743304754,-1.32738569699202,0.184381128603444,NA
"ENSG00000215154",64.9372163485951,0.470610612583471,0.279694359097636,1.68258885914532,0.0924547098841072,0.334944138899933
"ENSG00000215156",18.786199906764,0.194435713569849,0.728166037443035,0.267021123715976,0.789452897031142,0.903681027578399
"ENSG00000215158",26.244362284095,0.240624937366017,0.351558794317522,0.68445148082027,0.493690117363523,0.719563074189933
"ENSG00000215160",2.2549705176795,1.0771942003675,1.64619348342038,0.654354552618786,0.512883407218195,NA
"ENSG00000215182",25065.0017494661,1.21211719203591,0.773383659343926,1.56729092655535,0.117046705257967,0.37158115672931
"ENSG00000215183",1.31793892504929,-1.35032053946402,0.90585036126227,-1.49066622613297,0.136049147456648,NA
"ENSG00000215186",4.36513021975975,-1.19396329519808,1.21267473687409,-0.98457010680024,0.324835279221833,NA
"ENSG00000215187",122.800146764895,1.12508138187617,0.938056040373699,1.19937544608525,0.230381990666834,0.501694710339578
"ENSG00000215190",50.6201519303122,0.021153866600517,0.38752232309199,0.054587478810854,0.956467114346722,0.983370570696812
"ENSG00000215193",439.1554381869,0.151546251195332,0.2007073243996,0.75506089101965,0.450212447652482,0.68908011040637
"ENSG00000215196",11.335219116461,-0.0959918339547841,1.1018594917977,-0.0871180351663278,0.93057768989839,0.971167321425411
"ENSG00000215198",0.948884148972255,-3.19163985361818,1.24109067227918,-2.57164115797998,0.0101217743289001,NA
"ENSG00000215199",0.640672019753498,-1.96722103689717,1.46054839024388,-1.34690575816436,0.178010586788398,NA
"ENSG00000215210",768.04824600994,-2.70221507303931,0.828958594459682,-3.25977086322463,0.00111502255373649,0.0410989823250518
"ENSG00000215217",144.443543557996,1.52099422008107,1.29017363811463,1.1789066022956,0.238435368439378,0.507984646808876
"ENSG00000215218",5.53456291868813,-1.11783436001995,0.928272271211044,-1.20420957803856,0.228508584904272,NA
"ENSG00000215221",2.73201384837493,-0.391089884956162,0.872214739385156,-0.44838715432836,0.653873810898099,NA
"ENSG00000215223",1.04414986013447,0.312503802217326,1.60831678490677,0.194304881445008,0.845937163636827,NA
"ENSG00000215241",7.16952379204197,0.978692719333089,0.601963676338481,1.62583351421818,0.103985076751838,NA
"ENSG00000215244",20.5528661410208,-0.527548169593663,0.932892550109262,-0.565497247814741,0.571735595724598,0.772919187516324
"ENSG00000215251",249.563012638765,0.0822073951252521,0.167385735164358,0.491125453698499,0.62333771967654,0.805440792864544
"ENSG00000215252",2168.8236894724,0.401673044410944,0.433208960437896,0.927203915645986,0.353820670199858,0.612461917391036
"ENSG00000215256",52.633885324477,0.334526628314747,0.491277503141066,0.680932113064193,0.495914447227945,0.721091540018501
"ENSG00000215262",12.1402382372046,-2.91539403567249,1.24663837459785,-2.33860443820604,0.0193559149038134,0.157559759866095
"ENSG00000215264",522.834187528483,-2.44373098998396,0.816203563978596,-2.99402146453754,0.0027532657441672,0.0550787454479496
"ENSG00000215267",21.3817489132303,0.83371039500808,0.778358691553744,1.07111336207198,0.284118460812281,0.550283275616872
"ENSG00000215268",0.73729810494207,0.0536448957010801,1.20317738011961,0.0445860241286677,0.964437282711577,NA
"ENSG00000215270",1.90691290916551,-3.5091135474968,1.07475673337132,-3.26503053066653,0.00109452278327947,NA
"ENSG00000215271",312.374438721166,-0.109868908686468,0.239713748689744,-0.458333780548686,0.646712658367686,0.819326227199785
"ENSG00000215277",5.18544681076134,0.203580013505929,0.592107466504677,0.343822743374104,0.73097959508308,NA
"ENSG00000215283",7.22206409138962,-1.00346444358437,1.07993496491654,-0.929189697698063,0.352790785570029,NA
"ENSG00000215284",0.703309844999446,-1.62935105393978,1.08468920238438,-1.50213632656997,0.133061904905826,NA
"ENSG00000215301",7731.65568786682,0.17478552473985,0.205865352381399,0.849028370816043,0.395865505747908,0.645043086090342
"ENSG00000215302",40.5861701506136,-0.782707458766791,0.333819808518874,-2.34470046052566,0.0190423710448732,0.156710548098771
"ENSG00000215305",368.081888041342,0.294858707665082,0.178093548836146,1.65563946359655,0.0977948533331876,0.342701474861793
"ENSG00000215347",3.84364850813671,-0.176162670281691,0.807944317581001,-0.218038132639047,0.8273994005527,NA
"ENSG00000215349",112.797915061621,-2.77485281221434,0.892087479044301,-3.11051648789764,0.00186760468974829,0.0463622689628192
"ENSG00000215353",20.3378140117202,-2.47110446961581,1.18910352576265,-2.07812391106227,0.0376979478702813,0.219227572626239
"ENSG00000215373",17.4538302948623,-1.73598217860146,1.43258970874722,-1.21177903764194,0.22559697459751,0.496588213620761
"ENSG00000215374",27.9574959143536,1.69672523552724,0.528784546825623,3.20872696774697,0.00133324033091448,0.0431445944147432
"ENSG00000215375",191.198419943833,0.0911129488120377,0.21684252839586,0.420180254704027,0.674353778051766,0.837536371327577
"ENSG00000215386",18.9951293129593,0.0162055873543516,0.547568206080249,0.0295955593739798,0.976389606870097,0.991672142695098
"ENSG00000215388",8.59417325709069,-2.18991897513993,0.915562412697848,-2.39188387898864,0.0167621447179055,0.14582425856625
"ENSG00000215405",12.9616495308153,-2.52853013961791,1.25567106122426,-2.01368831193149,0.0440422679195905,0.237842165839137
"ENSG00000215414",8.25057388054787,0.307829788488267,0.405879065505642,0.758427360880941,0.448195183353836,0.687473041835262
"ENSG00000215417",21.5180367185513,-0.15054575543776,0.513011645640188,-0.293454849840482,0.769174505657096,0.892371224798228
"ENSG00000215421",243.495745967269,-0.934445972060503,0.356278376367935,-2.62279732378561,0.00872111355186288,0.100481684692665
"ENSG00000215424",54.5936329097069,0.551699729378611,0.408174630121298,1.35162670255783,0.176494763687927,0.443581718871805
"ENSG00000215440",208.83665493475,0.185649235517624,0.273092648830524,0.679803122905862,0.496629129034601,0.721314065602106
"ENSG00000215441",2.58665868394834,-1.58972007943083,1.04878729952431,-1.51576976585421,0.129577579570081,NA
"ENSG00000215447",13.7053353673055,-0.210133367177107,0.57432666714431,-0.365877782102546,0.71445627590092,0.862379228002537
"ENSG00000215448",10.0750570637144,0.288325522798793,2.98952293696537,0.0964453288628953,0.923166892664113,0.967855160352391
"ENSG00000215450",0.765352174845036,0.798552761240271,2.18481421948647,0.365501448186275,0.714737125985294,NA
"ENSG00000215452",25.1524068764575,-2.80615415246531,0.908218883770299,-3.08973332597544,0.00200336281437354,0.0475021115407731
"ENSG00000215456",12.1640348040249,1.64230248416197,1.05818104992404,1.55200519257064,0.120660981162796,0.376524379544275
"ENSG00000215458",31.8386675495297,-0.0478094578484511,0.446150831893785,-0.107159853643023,0.914662164131177,0.964287519177872
"ENSG00000215475",2.50202713103245,0.881661028497237,1.00379659820445,0.878326376154608,0.379766625912895,NA
"ENSG00000215477",19.7492177331135,-1.51732296282132,1.21145727380925,-1.2524774877535,0.210395926430104,0.481922304674852
"ENSG00000215480",2.71839287210575,0.612289123220156,0.977895833512392,0.626129187012634,0.531230209502077,NA
"ENSG00000215481",3.35767051585471,0.360874962058867,1.06620555967407,0.338466591910461,0.735011598812269,NA
"ENSG00000215483",0.876601039401186,-1.12324466028134,1.35738245949425,-0.827507864437741,0.407949266410335,NA
"ENSG00000215492",246.248617552859,0.328352088319644,0.24589209417881,1.33535032680176,0.181761714251779,0.449627760633303
"ENSG00000215493",3.11909286051578,-0.962901871446014,1.05174537676073,-0.915527553267368,0.359914744479436,NA
"ENSG00000215498",4.61549369033065,1.0559658216727,1.15029933298652,0.917992205499322,0.358622946560133,NA
"ENSG00000215504",9.27055436472532,-0.18011297132028,0.7360385180946,-0.244705904504214,0.806684155887429,0.912157197334936
"ENSG00000215506",154.306347877329,-2.87578443454133,1.01535801040108,-2.83228615432438,0.00462164682486968,0.0717387344011755
"ENSG00000215512",74.4904407486083,-3.08334594037848,0.877135795321163,-3.51524354247739,0.000439350876126869,0.0354680697440215
"ENSG00000215513",158.033786253017,0.337447126390871,0.260215782520677,1.2967973084571,0.194700937042281,0.464766322939695
"ENSG00000215527",4.54295187123656,0.407134499491906,0.504061491475308,0.807708000665332,0.419258696782022,NA
"ENSG00000215529",12.4203588400377,-0.344115084645963,0.793041791477793,-0.433917970457424,0.664348009611818,0.832458793839705
"ENSG00000215533",2.20829645601219,0.053926772925425,1.48939929266777,0.0362070622638964,0.971117254811114,NA
"ENSG00000215548",25.2460640797726,-0.143090318506474,0.454826683653265,-0.31460405391597,0.753062300779375,0.884168354345883
"ENSG00000215553",21.2648982497906,-3.81552744469056,1.15260855835532,-3.31034106681891,0.000931823531232279,0.0396907369574228
"ENSG00000215559",7.93926922048384,0.34966118225985,0.594488153203358,0.588171825419439,0.556416966572755,0.763132147167047
"ENSG00000215568",22.1281519096353,-1.14888631606467,1.51477979589802,-0.758451042967315,0.448181010725125,0.687473041835262
"ENSG00000215572",20.4904445464012,-1.22885784620575,1.06578639583913,-1.15300575331347,0.248908023049737,0.518526771577249
"ENSG00000215580",59.9764994689459,-1.7778127631026,0.953066078663188,-1.86536149266401,0.0621307510900682,0.279875011226241
"ENSG00000215595",16.8125361283086,-0.327437522029628,0.636308381232079,-0.514589359007991,0.606840002491907,0.794994521536964
"ENSG00000215608",12.2089928498603,-0.66561201676342,0.380165237736936,-1.75084923788852,0.0799718826465288,0.314987217377463
"ENSG00000215615",40.9489881809127,0.445954201372615,0.40582569098846,1.09888114842216,0.27181991040309,0.539759594784439
"ENSG00000215630",28.3738218810765,0.27923953877863,0.402467342174754,0.693819123980952,0.487795647917963,0.715875658654324
